MatchId,Patch,RankFk,GameDuration,TeamID,B1Champ,B2Champ,B3Champ,B4Champ,B5Champ,R1Champ,R2Champ,R3Champ,R4Champ,R5Champ,BlueBaronKills,BlueRiftHeraldKills,BlueDragonKills,BlueTowerKills,BlueKills,RedBaronKills,RedRiftHeraldKills,RedDragonKills,RedTowerKills,RedKills,RedWin,BlueWin
EUW1_7553806748,15.19,7,925,32290,133,82,134,21,147,58,121,238,910,497,0,0,2,2,23,0,0,0,1,12,0,1
EUW1_7553806860,15.19,6,1930,5451,24,106,127,202,99,43,20,7,235,902,1,1,3,11,34,0,0,1,3,23,0,1
EUW1_7553811657,15.19,0,1624,35144,54,120,34,81,45,82,131,157,92,526,0,0,1,3,28,1,1,3,8,38,1,0
EUW1_7553813166,15.19,4,2088,10529,83,233,50,18,117,106,234,8,67,518,0,0,0,6,29,1,1,5,10,35,1,0
EUW1_7553817363,15.19,7,2024,5477,164,59,4,145,555,85,121,800,22,25,1,1,3,11,38,0,0,2,3,30,0,1
EUW1_7553824102,15.19,7,418,4782,79,421,54,145,78,777,234,166,910,142,0,0,0,0,5,0,0,0,0,5,1,0
EUW1_7553838594,15.19,0,1970,44132,799,203,13,51,432,36,32,15,21,412,0,1,2,4,26,1,0,3,8,36,1,0
EUW1_7553839673,15.19,7,1494,32289,27,60,25,145,517,83,82,55,45,497,0,1,2,10,36,0,0,1,0,14,0,1
EUW1_7553840008,15.19,5,2257,52960,24,59,25,21,412,893,106,266,145,111,1,1,3,11,59,0,0,3,5,42,0,1
EUW1_7553840232,15.19,4,2349,66344,86,233,45,21,44,122,32,50,51,9,1,1,1,5,32,1,0,4,9,37,1,0
EUW1_7553840577,15.19,0,1540,2736,777,233,55,360,164,39,141,103,804,78,0,0,1,1,21,0,1,1,4,32,1,0
EUW1_7553840979,15.19,8,1795,1789,14,246,134,523,25,69,234,161,202,26,1,0,1,3,17,0,1,3,8,37,1,0
EUW1_7553845240,15.19,8,1955,12440,98,200,893,145,53,122,91,25,235,518,0,1,4,8,42,1,0,1,5,28,0,1
EUW1_7553848281,15.19,0,2272,35143,62,234,23,145,412,54,76,99,901,25,2,1,2,9,54,0,0,3,8,38,0,1
EUW1_7553857795,15.19,6,1771,5450,85,113,31,22,201,202,517,350,29,117,0,0,2,5,18,1,1,3,11,46,1,0
EUW1_7553858466,15.19,5,2061,15252,98,63,39,236,201,266,91,893,67,31,0,0,2,8,49,1,1,3,4,26,0,1
EUW1_7553859114,15.19,5,1891,5036,875,5,103,202,101,110,234,4,901,201,0,1,1,6,32,1,0,3,10,48,1,0
EUW1_7553863312,15.19,6,1354,4529,86,5,157,119,143,777,131,901,29,412,0,1,3,10,23,0,0,0,1,13,0,1
EUW1_7553866641,15.19,8,1675,28945,39,2,45,236,267,79,91,84,202,43,0,1,1,2,20,1,0,3,10,41,1,0
EUW1_7553869232,15.19,3,1797,35673,223,131,157,222,432,105,102,61,360,111,0,0,1,3,24,1,1,3,9,43,1,0
EUW1_7553870690,15.19,10,1704,25054,114,106,61,21,53,24,59,3,804,201,0,0,2,1,19,1,1,2,11,34,1,0
EUW1_7553870757,15.19,4,1375,10528,516,77,7,21,902,223,27,238,202,143,0,0,3,3,30,0,0,0,0,13,0,1
EUW1_7553876383,15.19,7,1627,32288,36,141,134,147,37,875,32,25,236,40,0,1,0,2,16,1,0,4,11,42,1,0
EUW1_7553886444,15.19,7,1497,5476,122,28,777,360,497,82,203,39,901,12,0,1,1,3,22,0,0,2,11,28,1,0
EUW1_7553897137,15.19,8,1704,12439,92,876,23,145,902,79,91,8,236,76,1,0,3,10,33,0,1,1,3,23,0,1
EUW1_7553898287,15.19,8,1763,12029,14,234,131,51,432,777,245,134,202,111,1,0,4,10,37,0,1,0,3,31,0,1
EUW1_7553903872,15.19,5,2107,52959,86,24,3,523,902,27,517,115,222,412,2,1,3,11,38,0,0,2,3,23,0,1
EUW1_7553904854,15.19,8,2007,1788,17,59,61,235,432,68,122,246,202,412,0,1,2,2,32,1,0,2,10,45,1,0
EUW1_7553904940,15.19,4,2005,66343,31,32,112,235,800,17,234,34,157,7,0,0,0,2,28,1,1,5,11,39,1,0
EUW1_7553905189,15.19,6,1443,4528,86,234,133,222,412,83,141,105,901,101,0,1,3,10,43,0,0,0,1,9,0,1
EUW1_7553910760,15.19,8,1826,30144,80,59,1,145,555,98,91,13,51,99,1,0,4,9,47,0,1,1,3,26,0,1
EUW1_7553910879,15.19,5,1795,7279,83,9,103,901,267,39,254,110,51,99,0,0,0,0,13,1,1,5,10,27,1,0
EUW1_7553919702,15.19,9,1716,24129,266,517,42,145,78,68,59,157,90,201,1,0,2,9,24,0,1,1,4,27,0,1
EUW1_7553945985,15.19,6,2075,4527,106,80,115,110,888,69,427,777,67,902,0,1,1,4,18,1,0,4,11,28,1,0
EUW1_7553951416,15.19,8,979,12438,64,950,134,235,888,54,234,517,222,53,0,0,0,1,9,0,0,2,1,20,1,0
EUW1_7553956590,15.19,8,1737,12028,57,56,245,222,117,240,59,246,804,201,0,1,0,4,28,1,0,3,7,39,1,0
EUW1_7553959970,15.19,5,1291,52958,133,107,134,42,111,82,76,901,429,412,0,1,3,11,27,0,0,0,0,13,0,1
EUW1_7553963171,15.19,5,1833,9222,157,63,54,777,12,86,950,268,145,25,1,1,2,8,33,0,0,2,4,28,0,1
EUW1_7553967613,15.19,8,1799,1787,122,20,163,236,267,887,107,910,235,902,1,1,4,8,38,0,0,1,7,22,0,1
EUW1_7553970573,15.19,8,1670,29684,14,121,45,523,117,266,234,25,236,7,0,0,0,0,13,1,1,3,10,20,1,0
EUW1_7553975851,15.19,5,1643,5035,114,17,45,498,800,86,19,4,145,89,1,0,0,7,15,0,1,4,9,40,1,0
EUW1_7553979088,15.19,6,1456,14511,420,64,133,236,432,79,107,238,145,26,0,0,1,5,33,0,0,2,2,18,0,1
EUW1_7553984594,15.19,8,1681,30143,897,78,13,18,53,901,154,38,360,267,1,1,1,11,29,0,0,2,0,10,0,1
EUW1_7553985562,15.19,1,1008,6115,14,234,131,202,800,266,163,157,804,44,0,0,2,2,22,0,0,0,0,13,0,1
EUW1_7553994666,15.19,4,2153,1066,777,59,90,22,63,6,11,142,21,78,2,1,3,11,43,0,0,3,2,41,0,1
EUW1_7554000435,15.19,6,1680,4526,86,30,14,145,555,122,5,55,29,432,1,1,2,11,43,0,0,1,1,25,0,1
EUW1_7554006517,15.19,5,1057,8774,75,78,23,498,800,85,106,893,96,267,0,0,1,2,15,0,0,1,6,26,1,0
EUW1_7554019756,15.19,1,2037,6114,98,233,245,81,40,114,20,103,157,555,0,1,4,3,36,1,0,2,5,24,0,1
EUW1_7554026441,15.19,8,1450,18265,516,5,25,804,147,82,32,901,221,235,0,0,0,3,16,0,1,3,8,21,1,0
EUW1_7554027473,15.19,8,2191,29683,31,234,3,15,497,2,154,61,145,43,1,0,3,8,39,1,1,2,5,32,0,1
EUW1_7554054076,15.19,9,2134,24596,67,234,99,202,555,54,131,63,2,60,1,1,2,8,39,0,0,3,4,25,0,1
EUW1_7554057568,15.19,6,1728,4525,6,19,90,51,412,10,245,777,15,267,1,1,4,11,39,0,0,0,3,27,0,1
EUW1_7554062210,15.19,4,1654,3533,8,91,55,901,201,86,35,800,222,80,0,0,0,0,26,0,1,4,11,40,1,0
EUW1_7554077649,15.19,4,1484,1065,36,233,103,145,432,516,245,90,523,16,0,1,3,10,37,0,0,1,1,16,0,1
EUW1_7554085548,15.19,1,1748,6113,122,246,105,498,89,420,33,711,236,54,0,0,0,0,18,1,1,3,10,42,1,0
EUW1_7554097777,15.19,3,1125,3660,122,246,99,81,497,41,76,800,67,526,0,0,0,0,6,0,0,2,4,39,1,0
EUW1_7554101696,15.19,7,1945,5475,98,421,67,161,17,39,36,134,15,3,1,0,2,9,59,0,0,3,5,47,0,1
EUW1_7554104007,15.19,6,1865,35889,31,233,63,145,223,36,254,246,67,25,1,1,4,10,42,0,0,0,3,32,0,1
EUW1_7554123735,15.19,9,1118,24595,68,59,711,81,111,112,119,238,202,161,0,1,1,4,22,0,0,1,1,11,0,1
EUW1_7554142063,15.19,2,1619,9777,3,32,55,360,89,164,131,517,235,99,0,1,2,9,48,0,0,1,5,20,0,1
EUW1_7554142702,15.19,8,1208,12038,68,950,518,222,80,98,62,25,145,350,0,1,0,2,12,0,0,2,3,20,1,0
EUW1_7554145995,15.19,8,1360,12027,41,64,61,22,111,83,107,134,51,267,0,1,2,4,19,0,0,1,3,7,0,1
EUW1_7554158765,15.19,0,1374,47217,897,141,238,222,43,240,2,103,202,147,0,0,2,11,35,0,0,0,0,7,0,1
EUW1_7554164467,15.19,0,1542,2733,122,121,517,223,54,86,35,777,22,53,0,1,3,9,52,0,0,0,2,25,0,1
EUW1_7554165490,15.19,8,1812,32336,897,131,61,21,60,58,33,25,15,89,1,1,2,10,42,0,0,2,3,21,0,1
EUW1_7554173379,15.19,8,910,29038,75,72,893,222,412,85,141,166,51,902,0,0,1,2,25,0,0,0,0,6,0,1
EUW1_7554192331,15.19,8,1629,12026,240,107,39,910,432,106,48,7,145,147,0,0,2,10,24,0,1,2,2,18,0,1
EUW1_7554194146,15.19,2,2065,9776,75,56,45,115,80,14,254,110,145,117,1,1,4,11,31,0,0,1,3,32,0,1
EUW1_7554200215,15.19,0,2464,10549,92,28,134,236,99,122,887,103,202,267,1,1,3,4,48,0,0,2,8,49,1,0
EUW1_7554206889,15.19,0,2764,47216,17,19,90,202,25,141,32,55,51,111,1,1,2,6,46,2,0,5,9,55,1,0
EUW1_7554224500,15.19,6,546,14510,39,234,7,145,412,266,120,105,115,526,0,0,1,0,11,0,0,0,0,2,0,1
EUW1_7554227352,15.19,8,1867,18264,57,517,4,29,902,19,107,34,901,76,0,1,4,8,40,1,0,0,5,34,0,1
EUW1_7554235874,15.19,4,1853,8975,777,28,25,895,44,58,56,61,145,12,1,1,2,9,46,0,0,2,3,26,0,1
EUW1_7554239207,15.19,6,1347,14509,86,876,45,110,16,122,77,134,81,267,0,0,1,1,12,0,1,2,6,23,1,0
EUW1_7554241935,15.19,7,2447,10273,83,102,163,202,99,92,36,13,145,412,1,1,3,7,31,1,0,3,8,45,1,0
EUW1_7554244314,15.19,8,1758,12025,799,33,134,901,497,164,59,517,910,80,1,1,2,10,41,0,0,1,2,23,0,1
EUW1_7554244318,15.19,5,1836,74823,98,24,3,51,26,36,48,103,202,111,0,0,4,8,30,1,1,0,6,33,0,1
EUW1_7554270261,15.19,2,1850,9775,887,107,34,15,89,36,32,45,18,412,0,0,0,1,20,1,1,4,11,42,1,0
EUW1_7554279179,15.19,0,1843,10548,887,102,40,119,555,75,121,45,18,60,0,1,1,5,27,1,0,4,11,41,1,0
EUW1_7554300574,15.19,4,1676,8974,114,35,103,81,89,62,141,157,51,147,0,1,1,9,40,1,0,1,1,34,0,1
EUW1_7554305871,15.19,8,1922,12024,50,91,55,222,497,25,113,84,202,432,1,0,2,8,32,0,1,2,5,28,0,1
EUW1_7554306074,15.19,1,910,6112,122,32,55,895,267,114,5,7,523,25,0,0,1,2,27,0,0,0,0,11,0,1
EUW1_7554319009,15.19,5,1935,5034,67,234,136,202,161,98,233,4,119,143,1,1,3,10,30,0,0,2,3,26,0,1
EUW1_7554340002,15.19,2,2035,9774,157,32,7,81,555,24,62,777,202,99,1,1,4,13,50,0,0,1,5,28,0,1
EUW1_7554343219,15.19,1,2479,6111,799,28,246,115,267,8,106,800,360,89,1,1,2,7,47,0,0,4,8,40,1,0
EUW1_7554349712,15.19,0,1649,10547,98,32,238,145,412,777,107,517,236,902,0,0,2,4,22,1,1,1,8,37,1,0
EUW1_7554358418,15.19,8,1775,34242,86,234,8,147,40,74,238,893,221,117,1,1,3,7,43,0,0,1,3,23,0,1
EUW1_7554359962,15.19,4,1745,8973,875,19,25,145,902,122,5,103,222,267,1,1,3,9,38,0,0,1,1,19,0,1
EUW1_7554368622,15.19,6,108,734,86,64,136,236,267,875,62,238,901,40,0,0,0,0,0,0,0,0,0,1,0,1
EUW1_7554374157,15.19,5,2731,1204,34,107,134,222,57,6,60,63,81,555,1,1,2,3,48,2,0,4,13,61,1,0
EUW1_7554378729,15.19,6,2078,733,98,78,13,236,267,86,24,3,29,117,0,0,2,7,28,1,1,2,8,34,1,0
EUW1_7554387916,15.19,7,1791,4781,86,63,777,222,201,14,950,84,800,35,1,1,3,11,44,0,0,1,3,20,0,1
EUW1_7554406982,15.19,8,1442,12437,83,20,133,145,526,39,91,157,134,40,0,1,4,7,35,0,0,0,3,17,0,1
EUW1_7554422829,15.19,4,2397,21138,777,131,3,202,101,8,19,517,51,142,1,1,0,5,44,1,0,5,10,48,1,0
EUW1_7554424666,15.19,0,1623,10752,887,11,45,360,497,240,80,25,110,555,1,1,2,7,30,0,0,2,8,36,0,1
EUW1_7554433420,15.19,2,2074,9773,17,64,101,145,235,141,121,893,147,25,1,1,2,5,38,0,0,3,7,41,1,0
EUW1_7554434594,15.19,8,1617,30787,75,234,131,145,432,31,25,266,81,4,1,0,4,10,35,0,1,0,2,17,0,1
EUW1_7554436181,15.19,8,1560,34241,266,77,8,29,526,54,887,166,523,201,0,1,4,10,35,0,0,0,2,17,0,1
EUW1_7554436945,15.19,1,1142,6110,122,517,131,67,223,41,102,950,22,235,0,1,0,4,24,0,0,1,1,18,0,1
EUW1_7554443267,15.19,3,2446,11339,875,32,161,222,201,110,141,910,804,43,1,0,2,7,48,1,1,4,8,36,0,1
EUW1_7554443896,15.19,6,1879,14374,82,11,245,110,201,31,234,711,22,412,0,1,0,5,23,1,0,5,8,35,1,0
EUW1_7554454100,15.19,7,2335,4780,14,246,103,498,53,92,238,127,115,161,1,0,2,7,50,1,1,3,10,48,1,0
EUW1_7554456038,15.19,9,1919,24978,98,121,245,901,517,420,35,61,222,111,0,1,3,6,49,1,0,1,8,50,1,0
EUW1_7554463762,15.19,6,2676,5449,875,131,105,523,117,122,64,134,360,17,1,1,2,9,36,1,0,3,6,50,0,1
EUW1_7554472569,15.19,8,1576,12436,516,59,74,21,518,799,91,25,51,99,0,1,1,1,22,1,0,2,10,39,1,0
EUW1_7554479337,15.19,6,2016,5317,41,5,893,429,99,31,80,3,145,147,0,0,2,4,34,0,1,2,10,40,1,0
EUW1_7554482967,15.19,1,1700,6109,83,5,136,804,412,41,62,157,51,98,0,1,0,6,21,1,0,4,8,34,1,0
EUW1_7554485171,15.19,8,2193,30336,39,234,103,236,432,58,141,10,96,117,2,1,2,9,44,0,0,3,7,33,0,1
EUW1_7554493584,15.19,8,2189,30786,75,35,13,523,117,114,59,517,804,902,2,0,3,13,39,0,1,2,6,31,0,1
EUW1_7554527832,15.19,9,1517,24977,2,20,127,202,518,14,233,55,145,53,0,1,2,0,28,0,0,1,8,42,1,0
EUW1_7554541361,15.19,7,1713,34176,126,62,7,145,111,14,143,800,523,12,0,0,2,3,33,1,1,2,8,40,1,0
EUW1_7554546565,15.19,5,1683,11669,79,2,13,15,350,85,36,56,21,526,0,0,0,6,26,1,1,4,7,29,1,0
EUW1_7554562605,15.19,6,1751,4256,74,233,134,51,201,31,141,238,222,50,1,0,2,10,36,0,1,2,2,23,0,1
EUW1_7554563796,15.19,6,1652,5316,36,238,1,67,53,86,234,84,498,63,0,0,0,0,14,1,1,4,10,28,1,0
EUW1_7554567399,15.19,8,1890,30785,69,245,64,202,497,235,131,517,21,43,1,1,1,10,25,0,0,4,6,35,0,1
EUW1_7554571259,15.19,8,1427,30335,150,120,134,429,43,80,36,90,29,201,0,1,2,9,40,0,0,1,0,24,0,1
EUW1_7554575856,15.19,4,1697,8761,98,57,103,901,902,75,131,23,236,876,0,0,2,2,26,1,1,2,9,28,1,0
EUW1_7554586780,15.19,4,1660,8972,10,200,84,21,497,516,950,777,145,412,1,0,0,6,33,0,1,3,6,37,0,1
EUW1_7554591207,15.19,6,1323,5283,86,32,85,18,267,17,91,800,67,412,0,1,3,6,29,0,0,0,2,14,0,1
EUW1_7554601348,15.19,5,2376,11668,875,62,54,67,26,86,35,517,147,526,0,1,3,9,27,2,0,2,4,41,0,1
EUW1_7554603760,15.19,6,1619,66649,86,28,29,21,89,39,238,517,81,526,0,1,0,3,37,0,0,3,6,47,1,0
EUW1_7554611168,15.19,6,2218,495,82,64,63,910,412,17,75,79,360,53,1,1,2,4,40,1,0,3,9,28,1,0
EUW1_7554616518,15.19,8,1686,34468,8,246,161,29,89,777,131,910,895,44,0,0,0,2,25,1,1,4,9,26,1,0
EUW1_7554629946,15.19,6,2344,5315,23,11,134,901,267,54,143,893,18,800,0,0,2,8,46,2,0,4,6,55,0,1
EUW1_7554635200,15.19,8,1711,30334,266,121,163,119,526,106,517,238,21,7,0,1,2,9,40,0,0,2,4,35,0,1
EUW1_7554636425,15.19,4,1336,8760,82,59,7,81,350,516,36,99,202,76,0,0,1,11,45,0,0,1,0,15,0,1
EUW1_7554639054,15.19,3,1416,40400,875,876,38,115,40,114,141,800,498,80,0,1,2,11,33,0,0,1,1,13,0,1
EUW1_7554639131,15.19,8,2808,30784,50,59,893,21,555,39,141,163,96,142,2,0,3,9,76,0,1,4,8,55,0,1
EUW1_7554640757,15.19,7,2188,10272,240,121,14,115,60,122,131,238,498,99,0,1,1,6,37,1,0,4,10,42,1,0
EUW1_7554643877,15.19,4,1442,3332,420,56,61,29,902,150,517,38,22,89,0,1,2,8,41,0,0,1,0,22,0,1
EUW1_7554644660,15.19,8,1235,27109,166,131,800,360,111,24,234,3,202,201,0,1,2,4,18,0,0,1,3,26,1,0
EUW1_7554661328,15.19,5,1664,5033,54,98,34,15,37,48,28,136,222,235,1,0,2,0,15,0,1,2,11,29,1,0
EUW1_7554663731,15.19,6,2231,5282,777,30,3,222,117,24,35,893,51,16,2,0,4,11,48,0,1,1,6,34,0,1
EUW1_7554678422,15.19,6,1419,494,420,9,246,895,201,24,119,800,29,16,0,0,1,4,23,0,1,2,10,48,1,0
EUW1_7554684300,15.19,4,929,8759,11,35,114,67,350,24,121,131,8,84,0,0,0,0,6,0,0,1,3,17,1,0
EUW1_7554690210,15.19,4,1665,3331,420,106,61,21,89,150,245,131,202,22,0,1,0,2,19,1,0,3,10,35,1,0
EUW1_7554701411,15.19,5,1512,11667,799,56,893,222,555,23,76,90,96,526,0,1,0,3,19,0,0,3,8,42,1,0
EUW1_7554702170,15.19,5,2029,2940,26,19,800,223,235,67,106,36,101,63,1,1,3,7,38,0,0,1,9,42,1,0
EUW1_7554709191,15.19,5,2023,5032,41,64,4,115,25,897,24,55,145,117,0,0,4,9,41,1,1,1,3,22,0,1
EUW1_7554714399,15.19,4,2243,8758,86,98,166,21,161,67,19,238,8,246,1,0,2,4,40,1,1,4,12,59,1,0
EUW1_7554727581,15.19,6,2146,493,240,131,777,81,888,420,246,45,895,902,0,0,4,5,42,1,1,1,9,28,1,0
EUW1_7554731366,15.19,4,2225,5969,24,203,134,81,16,82,77,7,202,235,1,0,3,5,39,0,1,1,7,35,0,1
EUW1_7554740810,15.19,6,1506,4441,50,62,134,67,902,8,106,45,804,53,0,1,3,11,39,0,0,0,1,21,0,1
EUW1_7554753192,15.19,5,1756,2939,17,64,99,202,29,114,122,105,222,22,1,1,4,11,48,0,0,0,2,23,0,1
EUW1_7554774063,15.19,6,1715,4440,233,131,893,202,161,19,11,101,804,432,0,1,4,8,41,0,0,0,3,21,0,1
EUW1_7554784821,15.19,6,1027,44670,897,141,103,895,83,69,59,246,29,51,0,0,0,0,9,0,1,2,10,39,1,0
EUW1_7554806902,15.19,6,2281,44669,133,59,910,800,412,69,56,238,222,117,1,0,1,6,56,0,1,4,8,43,1,0
EUW1_7554825643,15.19,9,1656,24639,14,59,800,222,902,266,517,69,895,101,0,0,1,2,18,1,1,2,9,34,1,0
EUW1_7554865397,15.19,9,2526,24551,98,246,136,110,432,36,64,69,161,412,1,0,2,7,36,1,1,4,11,39,1,0
EUW1_7554874282,15.19,0,1119,71902,24,102,777,67,37,82,32,4,21,432,0,0,0,0,7,0,1,2,4,23,1,0
EUW1_7554884435,15.19,0,1733,71900,24,777,910,21,32,516,30,134,67,50,0,1,3,8,44,0,0,0,1,23,0,1
EUW1_7554885808,15.19,0,167,71901,24,30,238,67,64,10,35,54,9,44,0,0,0,0,0,0,0,0,0,1,0,1
EUW1_7554901156,15.19,0,2509,11962,92,234,7,99,44,526,35,427,203,9,1,1,3,14,55,1,0,3,4,59,0,1
EUW1_7554915722,15.19,0,2045,11961,102,33,240,804,555,157,107,99,22,25,0,1,5,10,49,1,0,0,3,26,0,1
EUW1_7554925688,15.19,0,958,11960,27,427,25,22,163,79,234,103,21,143,0,0,1,1,13,0,0,0,0,3,0,1
EUW1_7554928748,15.19,7,988,10335,58,62,25,895,350,6,59,84,202,267,0,0,0,0,4,0,1,2,3,16,1,0
EUW1_7554932511,15.19,0,2508,11959,266,59,157,110,163,233,427,91,145,35,1,0,5,12,69,1,0,1,8,53,0,1
EUW1_7554942147,15.19,7,2297,10334,164,131,142,63,161,6,154,3,103,235,0,1,1,6,31,1,0,4,10,53,1,0
EUW1_7554965803,15.19,5,1981,754,92,56,3,202,40,74,19,910,21,25,1,1,5,11,38,0,0,0,3,19,0,1
EUW1_7554982786,15.19,8,950,18263,86,56,134,96,267,85,141,154,22,53,0,0,1,2,17,0,0,0,0,10,0,1
EUW1_7554988775,15.19,3,2613,35461,58,950,161,42,555,31,64,99,110,497,1,1,5,8,51,1,0,1,4,37,0,1
EUW1_7555002502,15.19,8,1106,18262,157,80,134,51,40,54,254,61,236,201,0,0,0,1,10,0,1,2,4,26,1,0
EUW1_7555005239,15.19,0,1886,11958,893,107,82,412,53,875,421,103,119,350,1,0,3,10,47,0,1,1,3,22,0,1
EUW1_7555030150,15.19,3,1720,35460,10,24,161,104,201,86,233,99,895,555,0,1,3,2,29,0,0,1,11,55,1,0
EUW1_7555039220,15.19,0,2158,11957,54,245,112,201,223,79,9,161,523,412,0,1,2,4,43,2,0,2,8,47,1,0
EUW1_7555045610,15.19,8,1742,29091,24,63,69,96,902,31,234,103,222,53,1,0,3,8,19,0,1,1,1,11,0,1
EUW1_7555046557,15.19,9,949,24594,164,131,126,81,89,266,876,777,119,888,0,0,1,2,18,0,0,0,0,5,0,1
EUW1_7555056696,15.19,3,1746,1361,54,106,50,81,902,420,60,777,51,111,0,0,1,1,12,1,1,2,11,20,1,0
EUW1_7555076590,15.19,3,2313,35459,83,245,161,804,143,897,5,55,119,35,1,1,3,9,46,0,0,3,5,33,0,1
EUW1_7555085860,15.19,8,2105,29090,122,11,800,67,40,54,234,127,202,111,0,1,0,4,31,2,0,5,10,45,1,0
EUW1_7555091900,15.19,9,1458,24593,24,106,238,81,235,98,131,157,202,147,0,1,2,11,26,0,0,2,3,13,0,1
EUW1_7555091982,15.19,3,812,1360,9,59,105,15,902,10,80,103,119,223,0,0,1,0,17,0,0,0,0,6,0,1
EUW1_7555092427,15.19,7,1646,34175,67,59,910,119,111,54,36,893,804,412,1,1,2,6,33,0,0,2,5,16,0,1
EUW1_7555092833,15.19,8,1753,17840,114,35,103,221,40,79,121,246,901,161,0,0,2,2,19,1,1,2,8,31,1,0
EUW1_7555098778,15.19,8,1428,34921,240,64,61,18,555,122,59,7,901,40,0,0,0,3,11,0,1,4,4,18,1,0
EUW1_7555107669,15.19,5,1511,2938,26,517,134,360,89,875,141,8,202,267,0,1,2,8,38,0,0,0,0,20,0,1
EUW1_7555121146,15.19,3,1466,1359,27,98,41,119,555,150,106,161,51,902,0,1,3,7,37,0,0,1,0,16,0,1
EUW1_7555129892,15.19,9,1442,24592,799,62,163,222,12,58,63,134,157,78,0,0,1,2,17,0,1,3,5,24,1,0
EUW1_7555130298,15.19,6,1403,15176,39,517,910,360,432,875,120,3,901,201,0,1,2,9,41,0,0,1,2,32,0,1
EUW1_7555141737,15.19,3,995,35458,11,141,38,51,43,83,887,161,107,427,0,0,0,1,11,0,0,2,4,21,1,0
EUW1_7555148409,15.19,8,1969,34920,150,59,142,222,201,39,106,8,236,902,1,1,1,4,35,0,0,4,9,37,1,0
EUW1_7555161081,15.19,4,2081,3330,266,64,163,901,53,799,234,105,81,89,1,1,2,9,43,0,0,2,4,34,0,1
EUW1_7555165388,15.19,5,1477,1711,86,106,1,119,53,14,131,245,222,267,0,1,2,11,34,0,0,1,2,15,0,1
EUW1_7555168048,15.19,6,2072,15175,8,122,166,42,902,10,107,134,145,555,2,1,4,12,53,0,0,0,2,30,0,1
EUW1_7555169829,15.19,8,1124,12435,13,427,166,119,53,8,91,84,202,235,0,1,1,4,22,0,0,0,1,14,0,1
EUW1_7555171493,15.19,0,2356,35142,82,76,80,51,555,83,91,161,107,427,1,1,2,7,56,1,0,3,8,44,0,1
EUW1_7555180263,15.19,8,1489,19008,50,59,61,222,143,126,111,134,29,117,0,1,1,1,18,0,0,2,9,35,1,0
EUW1_7555190177,15.19,9,2298,24128,24,234,134,804,117,17,5,45,15,40,1,1,4,10,40,1,0,2,5,29,0,1
EUW1_7555192690,15.19,8,1334,28758,98,517,238,115,12,145,11,10,36,44,0,0,1,10,36,0,0,0,0,5,0,1
EUW1_7555202690,15.19,8,2263,18456,432,104,134,145,111,114,950,25,222,412,2,1,2,8,42,0,0,4,8,34,0,1
EUW1_7555214236,15.19,0,1918,46719,10,32,157,236,147,86,517,268,202,235,0,0,2,6,30,1,1,2,9,42,1,0
EUW1_7555219910,15.19,8,1711,17158,19,238,800,145,111,421,106,1,222,76,1,1,1,9,31,0,0,3,4,21,0,1
EUW1_7555222985,15.19,6,1653,15174,24,9,245,523,412,31,238,99,51,432,0,0,1,5,29,0,1,2,7,37,1,0
EUW1_7555225910,15.19,4,159,3329,893,32,45,22,89,82,11,69,51,223,0,0,0,0,0,0,0,0,0,0,1,0
EUW1_7555227748,15.19,2,1978,8152,2,141,800,67,888,150,64,69,18,142,0,1,2,4,31,2,0,2,10,40,1,0
EUW1_7555230651,15.19,8,1328,19007,897,107,134,235,117,14,9,103,901,37,0,0,0,0,14,0,0,3,10,34,1,0
EUW1_7555235645,15.19,3,2091,35457,133,20,9,236,98,17,234,69,64,44,1,1,3,7,43,1,0,3,4,33,0,1
EUW1_7555239933,15.19,0,1669,10193,31,76,112,901,40,24,104,910,21,497,0,0,0,1,15,0,1,4,11,43,1,0
EUW1_7555242469,15.19,4,2131,3328,41,56,800,145,26,233,245,63,901,89,0,1,2,2,24,2,0,3,7,42,1,0
EUW1_7555248814,15.19,6,1779,5314,51,154,134,901,147,122,233,61,18,555,1,0,2,4,30,0,1,2,5,21,0,1
EUW1_7555249288,15.19,5,1874,66781,799,77,245,222,43,19,876,3,29,117,0,1,1,5,26,1,0,3,10,46,1,0
EUW1_7555254423,15.19,8,1888,18455,6,120,133,29,26,54,950,103,202,432,1,1,3,9,46,0,0,1,0,24,0,1
EUW1_7555257473,15.19,0,167,2732,24,203,38,800,412,799,28,103,51,53,0,0,0,0,0,0,0,0,0,0,0,1
EUW1_7555262391,15.19,5,1844,5031,39,32,84,67,902,122,203,4,126,7,1,1,4,10,45,0,0,0,4,29,0,1
EUW1_7555271569,15.19,5,1779,1202,122,234,157,36,902,67,76,517,895,412,0,0,2,4,23,1,1,2,10,38,1,0
EUW1_7555272794,15.19,0,1966,2731,136,36,142,22,80,86,28,99,800,53,1,1,4,10,39,0,0,1,4,26,0,1
EUW1_7555278169,15.19,8,1987,17157,799,421,238,63,555,164,91,127,81,32,0,1,4,8,42,0,0,1,2,31,0,1
EUW1_7555279680,15.19,5,1294,6023,777,11,90,523,902,54,64,238,50,555,0,0,1,5,29,0,1,1,0,28,0,1
EUW1_7555283692,15.19,2,1771,8151,14,76,25,202,518,240,78,69,81,147,1,0,4,6,36,0,1,0,5,25,0,1
